Brand,Name,Total Loads,Total Plays,Unique Loads,Unique Plays,Average Percent Viewed,Duration,Play Rate
Old Branding        ,Vid-QA-00339,25315,25165,18925,19286,0.74283,40,1
Old Branding        ,Vid-QA-00340,29483,29580,19332,19817,0.65162,142,1
Old Branding        ,Vid-QA-00341,26898,27391,18799,19601,0.63356,359,1
Old Branding        ,Vid-QA-00342,25154,25243,18676,19125,0.72871,112,1
Old Branding        ,Vid-QA-00343,23711,23445,18475,18627,0.75086,118,1
Old Branding        ,Vid-QA-00344,24548,24679,18403,18833,0.71836,187,1
Old Branding        ,Vid-QA-00345,23934,23687,18185,18263,0.73627,116,1
Old Branding        ,Vid-QA-00346,25103,25331,18528,19047,0.69801,98,1
Old Branding        ,Vid-QA-00347,23508,23150,18059,18085,0.73756,121,1
Old Branding        ,Vid-QA-00348,23174,23022,17888,18051,0.74436,154,1
Old Branding        ,Vid-QA-00349,24641,24475,17956,18181,0.71538,175,1
Old Branding        ,Vid-QA-00350,25603,26039,18452,19212,0.6688,128,1
Old Branding        ,Vid-QA-00351,24311,24060,18019,18163,0.70618,125,1
Old Branding        ,Vid-QA-00352,22499,21897,17598,17450,0.69682,99,0.99159
Old Branding        ,Vid-QA-00353,22199,21587,17522,17336,0.6754,98,0.98938
Old Branding        ,Vid-QA-00354,26042,26248,17923,18346,0.6461,276,1
Old Branding        ,Vid-QA-00355,26122,26101,17926,18314,0.66264,179.23399,1
Old Branding        ,Vid-QA-00356,26223,26632,17843,18477,0.65291,344,1
Old Branding        ,Vid-QA-00357,24535,25062,17687,18454,0.66921,69,1
Old Branding        ,Vid-QA-00358,21638,21470,17210,17370,0.76794,122,1
Old Branding        ,Vid-QA-00359,21193,20724,17101,16985,0.8085,76,0.99322
Old Branding        ,Vid-QA-00360,23283,22988,17209,17230,0.72246,223,1
Old Branding        ,Vid-QA-00361,24222,24265,17194,17513,0.69625,219,1
Old Branding        ,Vid-QA-00362,22543,22232,16925,16929,0.70591,190,1
Old Branding        ,Vid-QA-00363,21901,21676,16756,16903,0.70244,245,1
Old Branding        ,Vid-QA-00364,21979,22117,16997,17473,0.68617,50,1
Old Branding        ,Vid-QA-00365,21429,21276,16713,16897,0.71319,124,1
Old Branding        ,Vid-QA-00366,19494,19092,16295,16175,0.73804,73,0.99264
Old Branding        ,Vid-QA-00367,18870,18281,16158,15821,0.74575,62,0.97914
Old Branding        ,Vid-QA-00368,20458,20044,16578,16486,0.74932,154,0.99445
Old Branding        ,Vid-QA-00369,20727,20384,16455,16366,0.71771,144,0.99459
Old Branding        ,Vid-QA-00370,19610,19148,16253,16074,0.73182,128,0.98899
Old Branding        ,Vid-QA-00371,19541,18813,16210,15995,0.71267,151,0.98674
Old Branding        ,Vid-QA-00372,20352,20274,16317,16575,0.70188,64,1
Old Branding        ,Vid-QA-00373,18713,18393,15984,15954,0.73806,196,0.99812
Old Branding        ,Vid-QA-00374,18704,18376,15912,15861,0.74475,209,0.99679
Old Branding        ,Vid-QA-00375,18121,17611,15776,15534,0.75015,177,0.98466
Old Branding        ,Vid-QA-00376,18910,18885,15990,16131,0.68599,190,1
Old Branding        ,Vid-QA-00377,17322,16810,15554,15303,0.78572,79,0.98386
Old Branding        ,Vid-QA-00378,17050,16622,15569,15326,0.79834,55,0.98439
Old Branding        ,Vid-QA-00379,16953,16520,15591,15346,0.75931,67,0.98429
Old Branding        ,Vid-QA-00380,21961,21328,16084,15950,0.58598,132,0.99167
Old Branding        ,Vid-QA-00381,6571,6289,4645,4520,0.58155,180.89999,0.97309
Old Branding        ,Vid-QA-00382,12438,11815,9287,9044,0.63288,125.9,0.97383
Old Branding        ,Vid-QA-00383,12598,12230,8999,8962,0.58333,144.967,0.99589
Old Branding        ,Vid-QA-00384,12810,12190,9246,9055,0.57455,284,0.97934
Old Branding        ,Vid-QA-00385,14441,13534,10109,9878,0.60522,163.39999,0.97715
Old Branding        ,Vid-QA-00386,35391,31879,23830,22516,0.47818,43.6,0.94486
Old Branding        ,Vid-QA-00387,10044,9331,7948,7547,0.64938,61.9,0.94955
Old Branding        ,Vid-QA-00388,10143,9568,7949,7586,0.63123,135.067,0.95433
Old Branding        ,Vid-QA-00389,11276,10697,8261,8083,0.57019,240.467,0.97845
Old Branding        ,Vid-QA-00390,11288,10722,8475,8242,0.6262,130.867,0.97251
Old Branding        ,Vid-QA-00391,11444,11029,8612,8438,0.615,195.8,0.9798
Old Branding        ,Vid-QA-00392,11525,10859,8698,8371,0.6353,153.867,0.96241
Old Branding        ,Vid-QA-00393,11830,11350,8477,8300,0.52886,325,0.97912
Old Branding        ,Vid-QA-00394,11850,11502,8330,8346,0.53571,176.567,1
Old Branding        ,Vid-QA-00395,9768,9165,7823,7499,0.60614,92.8,0.95858
Old Branding        ,Vid-QA-00396,9990,9254,7657,7291,0.43664,387.534,0.9522
Old Branding        ,Vid-QA-00397,10206,9504,7692,7368,0.54414,193.60001,0.95788
Old Branding        ,Vid-QA-00398,10557,10085,7811,7641,0.56864,141.067,0.97824
Old Branding        ,Vid-QA-00399,10693,10021,7767,7474,0.60745,75.3,0.96228
Old Branding        ,Vid-QA-00400,10997,10177,7790,7359,0.54416,102.667,0.94467
Old Branding        ,Vid-QA-00401,11087,10500,7894,7573,0.565,166.067,0.95934
Old Branding        ,Vid-QA-00402,9700,9046,7868,7466,0.63028,99.5,0.94891
Old Branding        ,Vid-QA-00403,10018,9409,7569,7191,0.54791,248,0.95006
Old Branding        ,Vid-QA-00404,9832,8991,7501,7082,0.55533,208.16701,0.94414
Old Branding        ,Vid-QA-00405,1673,1610,1264,1224,0.70197,112,0.96835
Old Branding        ,Vid-QA-00406,1364,1282,1206,1147,0.65503,35.536,0.95108
Old Branding        ,Vid-QA-00407,3528,3245,2102,2037,0.45748,98.933,0.96908
Old Branding        ,Vid-QA-00408,1780,1681,1219,1189,0.55323,117.634,0.97539
Old Branding        ,Vid-QA-00409,505,509,311,321,0.69392,50.034,1
Old Branding        ,Vid-QA-00410,1375,806,906,651,0.72971,78.234,0.71854
Old Branding        ,Vid-QA-00411,424,425,252,254,0.65838,82.3,1
Old Branding        ,Vid-QA-00412,358,254,246,210,0.83878,102.834,0.85366
Old Branding        ,Vid-QA-00413,356,353,229,231,0.64772,176.2,1
Old Branding        ,Vid-QA-00414,345,225,221,184,0.74274,72.767,0.83258
Old Branding        ,Vid-QA-00415,312,227,216,191,0.80242,97.134,0.88426
Old Branding        ,Vid-QA-00416,355,355,210,210,0.66365,62.967,1
Old Branding        ,Vid-QA-00417,330,229,221,191,0.88057,72.767,0.86425
Old Branding        ,Vid-QA-00418,288,235,215,195,0.88014,59.867,0.90698
Old Branding        ,Vid-QA-00419,281,238,209,194,0.87518,60.067,0.92823
Old Branding        ,Vid-QA-00420,270,231,201,189,0.84225,80.6,0.9403
Old Branding        ,Vid-QA-00421,261,222,202,191,0.89497,34.467,0.94554
Old Branding        ,Vid-QA-00422,315,310,204,206,0.69422,128.067,1
Old Branding        ,Vid-QA-00423,275,218,199,185,0.86913,52.934,0.92965
Old Branding        ,Vid-QA-00424,269,264,192,193,0.80901,28.134,1
Old Branding        ,Vid-QA-00425,279,207,195,178,0.89906,39.1,0.91282
Old Branding        ,Vid-QA-00426,269,262,190,190,0.80168,53.434,1
Old Branding        ,Vid-QA-00427,288,216,201,184,0.86756,61.434,0.91542
Old Branding        ,Vid-QA-00428,297,283,196,188,0.74288,47.267,0.95918
Old Branding        ,Vid-QA-00429,918,871,583,584,0.6098,184.60001,1
Old Branding        ,Vid-QA-00430,372,378,223,229,0.6048,497.60001,1
Old Branding        ,Vid-QA-00431,369,392,216,242,0.61382,408.867,1
Old Branding        ,Vid-QA-00432,335,340,208,214,0.65494,282.39999,1
Old Branding        ,Vid-QA-00433,749,737,504,510,0.60861,174.89999,1
Old Branding        ,Vid-QA-00434,375,242,213,181,0.81293,35.9,0.84977
Old Branding        ,Vid-QA-00435,342,331,206,210,0.66421,63.334,1
Old Branding        ,Vid-QA-00436,322,238,208,186,0.87566,29,0.89423
Old Branding        ,Vid-QA-00437,390,384,209,210,0.65663,105.9,1
Old Branding        ,Vid-QA-00438,378,286,221,205,0.80895,59.3,0.9276
Old Branding        ,Vid-QA-00439,371,367,201,207,0.65442,174.567,1
Old Branding        ,Vid-QA-00440,329,327,191,195,0.67265,103.667,1
Old Branding        ,Vid-QA-00441,341,254,209,188,0.85063,62.067,0.89952
Old Branding        ,Vid-QA-00442,396,405,195,205,0.58954,266.867,1
Old Branding        ,Vid-QA-00443,363,262,205,183,0.8141,74.767,0.89268
Old Branding        ,Vid-QA-00444,386,396,191,208,0.54503,269.79999,1
Old Branding        ,Vid-QA-00445,370,263,203,187,0.77332,65.534,0.92118
Old Branding        ,Vid-QA-00446,374,264,206,181,0.77953,42.634,0.87864
Old Branding        ,Vid-QA-00447,347,341,190,190,0.59701,87.734,1
Old Branding        ,Vid-QA-00448,329,332,188,195,0.61512,144.39999,1
Old Branding        ,Vid-QA-00449,340,337,188,189,0.62232,104,1
Old Branding        ,Vid-QA-00450,344,265,198,184,0.73919,172.767,0.92929
Old Branding        ,Vid-QA-00451,381,365,184,184,0.60906,54.034,1
Old Branding        ,Vid-QA-00452,404,304,201,182,0.67773,111.334,0.90547
Old Branding        ,Vid-QA-00453,356,349,180,181,0.53719,115.1,1
Old Branding        ,Vid-QA-00454,325,243,191,167,0.67651,166.3,0.87435
Old Branding        ,Vid-QA-00455,266,257,172,169,0.65835,76.234,0.98256
Old Branding        ,Vid-QA-00456,262,186,185,155,0.83225,50.067,0.83784
Old Branding        ,Vid-QA-00457,261,253,171,169,0.67854,243.7,0.9883
Old Branding        ,Vid-QA-00458,227,153,161,131,0.88432,12.9,0.81366
Old Branding        ,Vid-QA-00459,231,226,159,159,0.64272,103.2,1
Old Branding        ,Vid-QA-00460,205,158,152,132,0.89785,42,0.86842
Old Branding        ,Vid-QA-00461,201,155,149,131,0.87654,23.6,0.87919
Old Branding        ,Vid-QA-00462,216,213,145,143,0.72591,26.767,0.98621
Old Branding        ,Vid-QA-00463,203,145,145,124,0.8942,16.634,0.85517
Old Branding        ,Vid-QA-00464,212,210,151,150,0.76556,80.234,0.99338
Old Branding        ,Vid-QA-00465,222,212,149,146,0.68656,145.334,0.97987
Old Branding        ,Vid-QA-00466,212,206,150,150,0.71566,75.734,1
Old Branding        ,Vid-QA-00467,199,159,148,133,0.81119,103.6,0.89865
Old Branding        ,Vid-QA-00468,213,210,145,144,0.67948,103.3,0.9931
Old Branding        ,Vid-QA-00469,208,163,146,138,0.77365,91.5,0.94521
Old Branding        ,Vid-QA-00470,215,211,149,147,0.68065,114.7,0.98658
Old Branding        ,Vid-QA-00471,189,142,144,124,0.87824,60.8,0.86111
Old Branding        ,Vid-QA-00472,188,144,141,122,0.85447,17.267,0.86525
Old Branding        ,Vid-QA-00473,202,200,143,147,0.68423,123.267,1
Old Branding        ,Vid-QA-00474,193,145,143,124,0.85364,84.467,0.86713
Old Branding        ,Vid-QA-00475,236,235,151,154,0.60536,41.3,1
Old Branding        ,Vid-QA-00476,209,158,141,125,0.86099,33.6,0.88652
Old Branding        ,Vid-QA-00477,295,275,167,167,0.62334,49.834,1
Old Branding        ,Vid-QA-00478,187,136,119,106,0.86945,31,0.89076
Old Branding        ,Vid-QA-00479,263,255,144,139,0.60934,53.967,0.96528
Old Branding        ,Vid-QA-00480,230,222,139,134,0.68399,44.967,0.96403
Old Branding        ,Vid-QA-00481,215,213,141,141,0.67234,106.3,1
Old Branding        ,Vid-QA-00482,206,152,136,120,0.85467,29.034,0.88235
Old Branding        ,Vid-QA-00483,223,222,147,149,0.62303,33.4,1
Old Branding        ,Vid-QA-00484,241,168,146,125,0.79162,33.934,0.85616
Old Branding        ,Vid-QA-00485,238,227,143,143,0.6173,78.567,1
Old Branding        ,Vid-QA-00486,241,169,143,124,0.82238,25.2,0.86713
Old Branding        ,Vid-QA-00487,221,211,142,140,0.631,52.034,0.98592
Old Branding        ,Vid-QA-00488,247,188,145,128,0.75832,41.6,0.88276
Old Branding        ,Vid-QA-00489,268,179,149,125,0.74919,42.867,0.83893
Old Branding        ,Vid-QA-00490,222,212,142,137,0.62568,82.1,0.96479
Old Branding        ,Vid-QA-00491,290,279,143,139,0.53243,165.867,0.97203
Old Branding        ,Vid-QA-00492,279,261,153,150,0.54322,94.1,0.98039
Old Branding        ,Vid-QA-00493,224,159,141,123,0.70736,61.834,0.87234
Old Branding        ,Vid-QA-00494,5045,4642,3289,3144,0.5109,46.422,0.95591
Old Branding        ,Vid-QA-00495,301,289,176,174,0.7262,38.734,0.98864
Old Branding        ,Vid-QA-00496,17558,16553,11778,11592,0.60151,109.1,0.98421
Old Branding        ,Vid-QA-00497,14999,14065,10705,10383,0.62857,162.89999,0.96992
Old Branding        ,Vid-QA-00498,276,267,172,172,0.65756,178,1
Old Branding        ,Vid-QA-00499,245,240,165,166,0.70361,107.367,1
Old Branding        ,Vid-QA-00500,228,220,167,165,0.74989,54.834,0.98802
Old Branding        ,Vid-QA-00501,18552,18544,13533,13767,0.73096,64.634,1
Old Branding        ,Vid-QA-00502,5255,4970,4141,3956,0.70627,49.3,0.95532
Old Branding        ,Vid-QA-00503,3140,3017,2502,2453,0.72142,244.66701,0.98042
Old Branding        ,Vid-QA-00504,200,183,157,146,0.71238,122.167,0.92994
Old Branding        ,Vid-QA-00505,35078,31959,24424,23456,0.57719,82.134,0.96037
Old Branding        ,Vid-QA-00506,3107,2903,2318,2208,0.61908,83.067,0.95255
Old Branding        ,Vid-QA-00507,2855,2607,2281,2138,0.67838,137.10001,0.93731
Old Branding        ,Vid-QA-00508,2709,2468,2194,2040,0.68342,111,0.92981
Old Branding        ,Vid-QA-00509,2523,2280,2147,1992,0.68997,101.067,0.92781
Old Branding        ,Vid-QA-00510,2674,2455,2216,2066,0.65733,177.267,0.93231
Old Branding        ,Vid-QA-00511,24359,22396,18590,17551,0.56414,119,0.94411
Old Branding        ,Vid-QA-00512,104,95,92,85,0.68638,80,0.92391
Old Branding        ,Vid-QA-00513,276,258,216,207,0.71294,184,0.95833
Old Branding        ,Vid-QA-00514,380,345,277,261,0.65463,143,0.94224
Old Branding        ,Vid-QA-00515,954,893,675,641,0.48656,142,0.94963
Old Branding        ,Vid-QA-00516,1259,1218,1044,1026,0.73903,121,0.98276
Old Branding        ,Vid-QA-00517,1280,1237,1055,1028,0.73467,140,0.97441
Old Branding        ,Vid-QA-00518,103,93,90,81,0.75832,87,0.9
Old Branding        ,Vid-QA-00519,240,213,202,178,0.76074,102,0.88119
Old Branding        ,Vid-QA-00520,256,232,217,200,0.78614,100,0.92166
Old Branding        ,Vid-QA-00521,240,212,207,184,0.77934,61,0.88889
Old Branding        ,Vid-QA-00522,1137,1068,1008,956,0.74626,106,0.94841
Old Branding        ,Vid-QA-00523,1216,1153,1033,993,0.7389,77,0.96128
Old Branding        ,Vid-QA-00524,1305,1258,1031,1023,0.63122,82,0.99224
Old Branding        ,Vid-QA-00525,116,99,94,82,0.77271,93,0.87234
Old Branding        ,Vid-QA-00526,256,234,208,194,0.73656,103,0.93269
Old Branding        ,Vid-QA-00527,1130,1064,986,934,0.66015,51,0.94726
Old Branding        ,Vid-QA-00528,290,275,232,225,0.69974,128.134,0.96983
Old Branding        ,Vid-QA-00529,6953,6258,3967,3789,0.42252,94.512,0.95513
Old Branding        ,Vid-QA-00530,1729,1632,1497,1437,0.69591,68.361,0.95992
Old Branding        ,Vid-QA-00531,249,222,205,185,0.68779,178,0.90244
Old Branding        ,Vid-QA-00532,1235,1180,1009,980,0.65416,293,0.97126
Old Branding        ,Vid-QA-00533,275,250,199,178,0.62992,183,0.89447
Old Branding        ,Vid-QA-00534,249,228,198,179,0.66059,153,0.90404
Old Branding        ,Vid-QA-00535,248,228,203,185,0.70777,121,0.91133
Old Branding        ,Vid-QA-00536,238,210,202,176,0.72066,143,0.87129
Old Branding        ,Vid-QA-00537,228,205,196,176,0.67959,159,0.89796
Old Branding        ,Vid-QA-00538,230,201,201,174,0.7076,155,0.86567
Old Branding        ,Vid-QA-00539,248,217,205,183,0.6842,155,0.89268
Old Branding        ,Vid-QA-00540,246,229,202,187,0.67527,126,0.92574
Old Branding        ,Vid-QA-00541,248,220,206,177,0.67311,186,0.85922
Old Branding        ,Vid-QA-00542,239,223,197,183,0.6492,289,0.92893
Old Branding        ,Vid-QA-00543,241,214,201,181,0.69736,131,0.9005
Old Branding        ,Vid-QA-00544,247,215,200,180,0.61908,210,0.9
Old Branding        ,Vid-QA-00545,234,212,196,183,0.55159,199,0.93367
Old Branding        ,Vid-QA-00546,1059,985,972,911,0.59697,91.9,0.93724
Old Branding        ,Vid-QA-00547,2103,2062,1427,1428,0.69878,212.2,1
Old Branding        ,Vid-QA-00548,1941,1887,1395,1380,0.72214,126.167,0.98925
Old Branding        ,Vid-QA-00549,2202,2166,1592,1617,0.69832,101.3,1
Old Branding        ,Vid-QA-00550,1967,1895,1525,1500,0.75695,99,0.98361
Old Branding        ,Vid-QA-00551,1806,1710,1510,1462,0.78531,115.534,0.96821
Old Branding        ,Vid-QA-00552,2003,1973,1527,1525,0.71178,99.734,0.99869
Old Branding        ,Vid-QA-00553,1879,1808,1495,1458,0.75223,150.8,0.97525
Old Branding        ,Vid-QA-00554,1825,1772,1493,1459,0.71592,126.634,0.97723
Old Branding        ,Vid-QA-00555,1821,1751,1498,1464,0.77327,109.3,0.9773
Old Branding        ,Vid-QA-00556,3542,3203,2141,2050,0.46618,87.254,0.9575
Old Branding        ,Vid-QA-00557,1097,997,967,895,0.57333,46.797,0.92554
Old Branding        ,Vid-QA-00558,519,484,419,399,0.77129,66.234,0.95227
Old Branding        ,Vid-QA-00559,524,497,422,409,0.76456,70.4,0.96919
Old Branding        ,Vid-QA-00560,549,518,429,413,0.78475,78.434,0.9627
Old Branding        ,Vid-QA-00561,565,527,410,389,0.77033,26.434,0.94878
Old Branding        ,Vid-QA-00562,565,537,424,405,0.68789,80.634,0.95519
Old Branding        ,Vid-QA-00563,1609,1556,1369,1343,0.80176,63.3,0.98101
Old Branding        ,Vid-QA-00564,1677,1591,1382,1320,0.78691,61.367,0.95514
Old Branding        ,Vid-QA-00565,47,40,40,35,0.80041,67,0.875
Old Branding        ,Vid-QA-00566,2225,2095,1727,1675,0.68972,31.734,0.96989
Old Branding        ,Vid-QA-00567,481,456,432,416,0.72156,49.3,0.96296
Old Branding        ,Vid-QA-00568,499,471,434,417,0.76748,111.9,0.96083
Old Branding        ,Vid-QA-00569,500,467,437,413,0.77337,170.034,0.94508
Old Branding        ,Vid-QA-00570,518,483,434,420,0.742,60.634,0.96774
Old Branding        ,Vid-QA-00571,559,536,465,445,0.69738,193.60001,0.95699
Old Branding        ,Vid-QA-00572,1568,1506,1384,1347,0.79102,46.2,0.97327
Old Branding        ,Vid-QA-00573,1625,1554,1406,1368,0.75311,55.6,0.97297
Old Branding        ,Vid-QA-00574,2216,2035,1701,1647,0.71325,65.967,0.96825
Old Branding        ,Vid-QA-00575,537,513,444,433,0.75226,245.767,0.97523
Old Branding        ,Vid-QA-00576,548,518,448,432,0.69727,228,0.96429
Old Branding        ,Vid-QA-00577,1705,1658,1442,1422,0.72301,198.60001,0.98613
Old Branding        ,Vid-QA-00578,436,402,405,375,0.7293,89.1,0.92593
Old Branding        ,Vid-QA-00579,457,428,403,385,0.78127,188.467,0.95533
Old Branding        ,Vid-QA-00580,501,477,411,399,0.65784,249.10001,0.9708
Old Branding        ,Vid-QA-00581,541,520,416,404,0.73552,139.967,0.97115
Old Branding        ,Vid-QA-00582,1582,1512,1335,1298,0.77282,64.334,0.97228
Old Branding        ,Vid-QA-00583,1598,1528,1344,1299,0.80194,29.767,0.96652
Old Branding        ,Vid-QA-00584,1888,1830,1480,1469,0.69027,123.567,0.99257
Old Branding        ,Vid-QA-00585,431,393,391,363,0.73399,47.4,0.92839
Old Branding        ,Vid-QA-00586,451,418,394,370,0.7665,145.10001,0.93909
Old Branding        ,Vid-QA-00587,455,433,395,378,0.76301,85.034,0.95696
Old Branding        ,Vid-QA-00588,470,440,393,374,0.74862,167.89999,0.95165
Old Branding        ,Vid-QA-00589,481,459,413,398,0.67839,55.767,0.96368
Old Branding        ,Vid-QA-00590,1465,1386,1304,1242,0.77917,78.934,0.95245
Old Branding        ,Vid-QA-00591,1506,1439,1306,1267,0.7562,60,0.97014
Old Branding        ,Vid-QA-00592,1718,1654,1433,1387,0.68264,129.23399,0.9679
Old Branding        ,Vid-QA-00593,449,431,396,382,0.73797,39.734,0.96465
Old Branding        ,Vid-QA-00594,479,453,394,375,0.78145,84.3,0.95178
Old Branding        ,Vid-QA-00595,1493,1455,1304,1289,0.68906,156.89999,0.9885
Old Branding        ,Vid-QA-00596,1661,1615,1312,1289,0.6768,324.70001,0.98247
Old Branding        ,Vid-QA-00597,65,56,57,50,0.67554,55.2,0.87719
Old Branding        ,Vid-QA-00598,1534,1463,1288,1246,0.72945,75.467,0.96739
Old Branding        ,Vid-QA-00599,1636,1547,1298,1249,0.7492,90.634,0.96225
Old Branding        ,Vid-QA-00600,1656,1608,1306,1294,0.65086,367.56699,0.99081
Old Branding        ,Vid-QA-00601,1521,1451,1296,1255,0.76697,72.367,0.96836
Old Branding        ,Vid-QA-00602,1524,1452,1301,1246,0.77948,100.1,0.95772
Old Branding        ,Vid-QA-00603,458,439,387,376,0.74385,36.4,0.97158
Old Branding        ,Vid-QA-00604,423,387,382,353,0.69325,37.367,0.92408
Old Branding        ,Vid-QA-00605,1433,1349,1276,1215,0.78383,50.434,0.95219
Old Branding        ,Vid-QA-00606,1433,1348,1281,1218,0.77196,80.834,0.95082
Old Branding        ,Vid-QA-00607,1482,1387,1271,1216,0.75059,62.334,0.95673
Old Branding        ,Vid-QA-00608,1511,1459,1292,1249,0.72811,257.034,0.96672
Old Branding        ,Vid-QA-00609,1406,1321,1273,1219,0.63658,54.597,0.95758
Old Branding        ,Vid-QA-00610,4885,4396,2789,2668,0.40612,123.874,0.95662
Old Branding        ,Vid-QA-00611,10545,9283,9291,8451,0.53594,59.769,0.90959
Old Branding        ,Vid-QA-00612,30705,26878,20963,19277,0.38922,116.784,0.91957
Old Branding        ,Vid-QA-00613,3057,2785,1831,1729,0.4573,75.242,0.94429
